20120321,202,57.5,expected
20120322,142,57.3,expected
20120323,133,61.7,expected
20120324,180,55.8,expected
20120325,523,48.4,expected
20120326,953,49.8,expected
20120327,1049,39.6,expected
20120328,378,49.7,expected
20120329,487,56.8,expected
20120330,505,46.5,expected
20120331,772,42.2,expected
20120401,515,45.3,expected
20120402,562,48.1,expected
20120403,430,51.2,expected
20120404,232,61.0,expected
20120405,431,50.7,expected
20120406,556,48.0,expected
20120407,427,51.1,expected
20120408,304,55.7,expected
20120409,359,58.3,expected
20120410,334,55.0,expected
20120411,520,49.0,expected
20120412,358,51.7,expected
20120413,240,53.1,expected
20120414,170,55.2,expected
20120415,89,62.3,expected
20120416,114,62.9,expected
20120417,114,69.3,expected
20120418,172,59.0,expected
20120419,153,54.1,expected
20120420,119,56.5,expected
20120421,97,58.2,expected
20120422,386,52.4,expected
20120423,628,51.6,expected
20120424,747,49.3,expected
20120425,485,52.5,expected
20120426,528,50.5,expected
20120427,759,51.9,expected
20120428,699,47.4,expected
20120429,244,54.1,expected
20120430,420,51.9,expected
20120501,236,57.4,expected
20120502,419,53.7,expected
20120503,274,53.1,expected
20120504,152,57.2,expected
20120505,120,57.0,expected
20120506,127,56.6,expected
20120507,196,54.6,expected
20120508,197,57.9,expected
20120509,150,59.2,expected
20120510,153,61.1,expected
20120511,172,59.7,expected
20120512,96,64.1,expected
20120513,50,65.3,expected
20120514,116,64.2,expected
20120515,117,62.0,expected
20120516,108,63.8,expected
20120517,96,64.5,expected
20120518,74,61.0,expected
20120519,104,62.6,expected
20120520,75,66.2,expected
20120521,116,62.7,expected
20120522,106,63.7,expected
20120523,98,66.4,expected
20120524,110,64.5,expected
20120525,99,65.4,expected
20120526,78,69.4,expected
20120527,64,71.9,expected
20120528,89,74.4,expected
20120529,127,75.9,expected
20120530,82,72.9,expected
20120531,101,72.5,expected
20120601,67,67.2,expected
20120602,71,68.3,expected
20120603,82,67.7,expected
20120604,109,61.9,expected
20120605,95,58.3,expected
20120606,99,61.7,expected
20120607,85,66.7,expected
20120608,68,68.7,expected
20120609,63,72.2,expected
20120610,58,72.6,expected
20120611,86,69.2,expected
20120612,87,66.9,expected
20120613,65,66.7,expected
20120614,74,67.7,expected
20120615,66,68.5,expected
20120616,63,67.5,expected
20120617,68,64.2,expected
20120618,88,61.7,expected
20120619,96,66.4,expected
20120620,76,77.9,expected
20120621,78,88.3,expected
20120622,89,82.2,expected
20120623,78,77.0,expected
20120624,46,75.4,expected
20120625,115,70.9,expected
20120626,83,65.9,expected
20120627,72,73.5,expected
20120628,56,77.4,expected
20120629,132,79.6,expected
20120630,58,84.2,expected
20120701,52,81.8,expected
20120702,80,82.5,expected
20120703,63,80.2,expected
20120704,61,77.8,expected
20120705,78,86.1,expected
20120706,135,79.9,expected
20120707,84,83.5,expected
20120708,72,81.5,expected
20120709,77,77.8,expected
20120710,85,76.1,expected
20120711,59,76.3,expected
20120712,121,75.8,expected
20120713,103,77.2,expected
20120714,56,79.3,expected
20120715,74,78.9,expected
20120716,81,79.6,expected
20120717,59,83.3,expected
20120718,67,84.3,expected
20120719,70,75.1,expected
20120720,90,68.4,expected
20120721,48,68.4,expected
20120722,56,72.2,expected
20120723,70,75.6,expected
20120724,79,82.6,expected
20120725,56,78.4,expected
20120726,63,77.0,expected
20120727,54,79.4,expected
20120728,76,77.4,expected
20120729,62,72.5,expected
20120730,85,72.9,expected
20120731,83,73.6,expected
20120801,112,75.0,expected
20120802,59,77.7,expected
20120803,83,79.7,expected
20120804,53,79.6,expected
20120805,55,81.5,expected
20120806,97,80.0,expected
20120807,88,75.7,expected
20120808,83,77.8,expected
20120809,59,78.6,expected
20120810,57,77.8,expected
20120811,54,78.5,expected
20120812,59,78.8,expected
20120813,101,78.6,expected
20120814,77,76.8,expected
20120815,83,76.7,expected
20120816,83,75.9,expected
20120817,53,77.6,expected
20120818,47,72.6,expected
20120819,86,70.4,expected
20120820,99,71.8,expected
20120821,82,73.6,expected
20120822,108,74.7,expected
20120823,55,74.6,expected
